192	193	-0.1
192	202	-0.1
192	203	-0.1
193	78	-2.5
193	79	-2.5
193	89	-2.5
193	182	-0.1
193	183	-0.1
193	192	-0.1
193	194	-0.1
193	203	-0.1
193	204	-0.1
194	79	-2.5
194	80	-2.5
194	90	-2.5
194	183	-0.1
194	184	-0.1
194	193	-0.1
194	195	-0.1
194	204	-0.1
194	205	-0.1
195	80	-2.5
195	81	-2.5
195	91	-2.5
195	184	-0.1
195	185	-0.1
195	194	-0.1
195	196	-0.1
195	205	-0.1
195	206	-0.1
196	81	-2.5
196	82	-2.5
196	92	-2.5
196	185	-0.1
196	186	-0.1
196	195	-0.1
196	197	-0.1
196	206	-0.1
196	207	-0.1
197	82	-2.5
197	83	-2.5
197	93	-2.5
197	186	-0.1
197	187	-0.1
197	196	-0.1
197	198	-0.1
197	207	-0.1
197	208	-0.1
198	83	-2.5
198	84	-2.5
198	94	-2.5
198	187	-0.1
198	188	-0.1
198	197	-0.1
198	199	-0.1
198	208	-0.1
198	209	-0.1
199	84	-2.5
199	85	-2.5
199	95	-2.5
199	188	-0.1
199	189	-0.1
199	198	-0.1
199	200	-0.1
199	209	-0.1
199	210	-0.1
200	85	-2.5
200	96	-2.5
200	189	-0.1
200	199	-0.1
200	210	-0.1
201	86	-2.5
201	87	-2.5
201	190	-0.1
201	191	-0.1
201	202	-0.1
202	87	-2.5
202	88	-2.5
202	97	-2.5
202	191	-0.1
202	192	-0.1
202	201	-0.1
202	203	-0.1
202	211	-0.1
203	88	-2.5
203	89	-2.5
203	98	-2.5
203	192	-0.1
203	193	-0.1
203	202	-0.1
203	204	-0.1
203	211	-0.1
203	212	-0.1
204	89	-2.5
204	90	-2.5
204	99	-2.5
204	193	-0.1
204	194	-0.1
204	203	-0.1
204	205	-0.1
204	212	-0.1
204	213	-0.1
205	90	-2.5
205	91	-2.5
205	100	-2.5
205	194	-0.1
205	195	-0.1
205	204	-0.1
205	206	-0.1
205	213	-0.1
205	214	-0.1
206	91	-2.5
206	92	-2.5
206	101	-2.5
206	195	-0.1
206	196	-0.1
206	205	-0.1
206	207	-0.1
206	214	-0.1
206	215	-0.1
207	92	-2.5
207	93	-2.5
207	102	-2.5
207	196	-0.1
207	197	-0.1
207	206	-0.1
207	208	-0.1
207	215	-0.1
207	216	-0.1
208	93	-2.5
208	94	-2.5
208	103	-2.5
208	197	-0.1
208	198	-0.1
208	207	-0.1
208	209	-0.1
208	216	-0.1
208	217	-0.1
209	94	-2.5
209	95	-2.5
209	104	-2.5
209	198	-0.1
209	199	-0.1
209	208	-0.1
209	210	-0.1
209	217	-0.1
210	95	-2.5
210	96	-2.5
210	199	-0.1
210	200	-0.1
210	209	-0.1
211	97	-2.5
211	98	-2.5
211	202	-0.1
211	203	-0.1
211	212	-0.1
212	98	-2.5
212	99	-2.5
212	105	-2.5
212	203	-0.1
212	204	-0.1
212	211	-0.1
212	213	-0.1
212	218	-0.1
213	99	-2.5
213	100	-2.5
213	106	-2.5
213	204	-0.1
213	205	-0.1
213	212	-0.1
213	214	-0.1
213	218	-0.1
213	219	-0.1
214	100	-2.5
214	101	-2.5
214	107	-2.5
214	205	-0.1
214	206	-0.1
214	213	-0.1
214	215	-0.1
214	219	-0.1
214	220	-0.1
215	101	-2.5
215	102	-2.5
215	108	-2.5
215	206	-0.1
215	207	-0.1
215	214	-0.1
215	216	-0.1
215	220	-0.1
215	221	-0.1
216	102	-2.5
216	103	-2.5
216	109	-2.5
216	207	-0.1
216	208	-0.1
216	215	-0.1
216	217	-0.1
216	221	-0.1
217	103	-2.5
217	104	-2.5
217	208	-0.1
217	209	-0.1
217	216	-0.1
218	105	-2.5
218	106	-2.5
218	212	-0.1
218	213	-0.1
218	219	-0.1
219	106	-2.5
219	107	-2.5
219	110	-2.5
219	213	-0.1
219	214	-0.1
219	218	-0.1
219	220	-0.1
219	222	-0.1
220	107	-2.5
220	108	-2.5
220	111	-2.5
220	214	-0.1
220	215	-0.1
220	219	-0.1
220	221	-0.1
220	222	-0.1
221	108	-2.5
221	109	-2.5
221	215	-0.1
221	216	-0.1
221	220	-0.1
222	110	-2.5
222	111	-2.5
222	219	-0.1
222	220	-0.1
